estno,state,county,naics,value,weight,miles
606,1,89,314 ,214.298,35.3481,19.1966
607,1,89,321 ,167.785,503.509,143.808
608,1,89,321 ,160.873,446.563,128.464
609,1,89,322 ,577.214,612.139,461.559
610,1,89,322 ,152.668,13.6065,15.8847
611,1,89,323 ,81.6932,15.4365,8.22215
612,1,89,323 ,107.502,18.6908,8.65919
613,1,89,323 ,83.737,17.3918,9.36168
614,1,89,323 ,85.7942,17.319,7.55223
615,1,89,323 ,104.763,18.1487,8.64584
616,1,89,325 ,99.6568,561.408,34.3288
617,1,89,325 ,94.1277,640.558,25.6323
618,1,89,325 ,363.275,592.597,261.159
619,1,89,325 ,395.733,567.674,301.93
620,1,89,325 ,151.364,60.73,39.4285
621,1,89,325 ,222.627,58.0155,29.774
622,1,89,326 ,408.847,154.89,101.166
623,1,89,327 ,1.85046,23.9114,6.8561
624,1,89,327 ,1.6774,20.3445,6.28177
625,1,89,331 ,817.012,311.199,161.383
626,1,89,336 ,64.5701,2.46454,1.63627
627,1,89,336 ,66.5261,2.14861,1.6269
628,1,89,336 ,62.9981,2.18308,1.45631
629,1,89,337 ,203.284,44.9952,15.5123
630,1,89,339 ,57.6502,119.301,53.4801
631,1,89,339 ,72.1122,128.933,49.5939
632,1,89,339 ,51.0832,125.041,50.3205
633,1,89,339 ,388.99,109.052,61.7808
634,1,89,339 ,335.571,76.7757,47.8127
635,1,89,339 ,439.78,118.521,57.4672
636,1,89,4231,1777.09,250.091,88.8425
637,1,89,4231,2063.73,258.758,74.3629
638,1,89,4233,32.5196,1555.98,142.096
639,1,89,4233,29.4149,1436.64,139.865
640,1,89,4233,24.777,1539.89,155.647
641,1,89,4233,29.4365,1421.33,146.075
642,1,89,4233,9.07645,65.2472,1.52187
643,1,89,4233,7.3508,60.1635,2.16124
644,1,89,4233,8.77046,50.0494,1.79174
645,1,89,4233,7.01312,68.0961,2.01725
646,1,89,4233,45.5972,3227,211.932
647,1,89,4233,41.7551,3083.93,252.797
648,1,89,4233,50.6481,3100.87,253.277
649,1,89,4233,40.4207,3368.67,265.952
650,1,89,4237,801.445,62.1535,38.5316
651,1,89,4237,631.708,70.6825,28.7295
652,1,89,4237,832.894,74.5159,34.6479
653,1,89,4237,941.282,61.2676,33.4067
654,1,89,4237,742.601,67.5379,38.1151
655,1,89,4238,593.564,60.5784,33.6982
656,1,89,4238,511.272,79.3606,37.2473
657,1,89,4238,675.256,67.6608,33.8231
658,1,89,4238,546.579,68.6117,27.4763
659,1,89,4238,587.633,87.9054,29.7181
660,1,89,4238,503.082,80.4305,27.1561
661,1,89,4238,643.552,58.0847,34.119
662,1,89,4238,595.377,76.2295,34.2937
663,1,89,4238,590.208,82.6059,39.911
664,1,89,4244,311.381,126.196,87.5444
665,1,89,4244,277.946,154.747,99.8637
666,1,89,4244,264.259,143.387,79.3104
667,1,89,4244,206.302,153.243,21.4316
668,1,89,4244,226.202,182.13,19.4494
669,1,89,4244,267.828,187.828,18.5172
670,1,89,4244,832.535,11.8723,5.83834
671,1,89,4244,864.779,11.5596,4.60397
672,1,89,4244,926.745,10.8362,3.80565
673,1,89,4249,129.97,437.688,99.1018
674,1,89,4249,122.551,467.339,105.105
675,1,89,4249,170.365,497.603,117.857
676,1,89,4543,388.74,326.502,20.1022
677,1,89,4543,390.6,320.248,26.0325
678,1,89,4543,338.902,260.688,25.1483
679,1,89,4543,391.151,347.954,23.706
680,1,89,4543,358.481,357.73,21.4193
681,1,89,4543,376.483,447.82,19.6595
682,1,89,4543,285.583,439.064,22.0102
683,1,89,4543,352.089,452.167,23.1623
684,1,89,5111,103.451,71.3954,39.5339
685,1,91,321 ,78.3472,249.376,70.3288
686,1,91,327 ,0.723762,7.70098,2.55472
687,1,91,4238,47.6502,6.91441,3.30616
688,1,93,321 ,139.75,423.174,97.5868
689,1,93,321 ,156.904,437.69,105.147
690,1,93,337 ,151.591,41.8006,12.7432
691,1,93,4233,4.59786,207.534,23.1533
692,1,93,4233,0.998406,10.4469,0.286761
693,1,93,4233,6.56353,486.853,43.7335
694,1,95,311 ,647.153,513.038,166.225
695,1,95,311 ,654.046,588.134,146.302
696,1,95,311 ,564.858,449.2,130.385
697,1,95,321 ,108.693,240.853,67.4517
698,1,95,323 ,31.1628,6.31635,2.83364
699,1,95,325 ,133.269,195.632,94.5092
700,1,95,325 ,70.5264,20.8659,14.4363
701,1,95,325 ,40.063,234.182,13.1475
702,1,95,326 ,779.471,203.718,152.073
703,1,95,326 ,703.101,257.672,137.666
704,1,95,327 ,1.08624,13.4282,4.59911
705,1,95,336 ,36.684,0.986817,0.912285
706,1,95,336 ,36.7803,0.999209,0.862706
707,1,95,339 ,27.5926,54.9752,23.112
708,1,95,339 ,35.1849,51.2816,24.1977
709,1,95,339 ,173.204,48.8112,25.2041
710,1,95,339 ,208.87,51.1021,25.3862
711,1,95,4231,2358.46,405.383,107.608
712,1,95,4231,2475,322.936,111.381
713,1,95,4231,2411.03,307.557,102.232
714,1,95,4238,229.818,23.8885,11.5029
715,1,95,4238,209.496,26.3752,11.4076
716,1,95,4238,219.361,13.7797,10.8334
717,1,95,4244,86.0941,53.5596,27.6987
718,1,95,4244,68.9611,54.3767,6.02586
719,1,95,4244,294.8,3.23058,1.37112
720,1,95,4249,71.8531,253.362,54.5996
721,1,95,4249,69.1971,245.977,52.1769
722,1,95,4543,70.8039,54.6756,4.06738
723,1,95,4543,73.4919,84.4142,4.54421
724,1,97,311 ,822.377,818.944,209.245
725,1,97,311 ,871.86,741.558,200.149
726,1,97,311 ,900.994,1150.43,195.823
727,1,97,311 ,986.718,774.233,200.139
728,1,97,311 ,1097.6,799.774,182.579
729,1,97,314 ,511.861,83.4817,55.2282
730,1,97,314 ,597.954,89.1294,48.2267
731,1,97,321 ,187.885,662.092,163.958
732,1,97,321 ,273.913,691.085,201.691
733,1,97,321 ,273.547,702.597,198.945
734,1,97,323 ,88.1275,14.4749,6.59291
735,1,97,323 ,65.6627,12.5845,7.00261
736,1,97,323 ,75.3191,11.8754,7.25276
737,1,97,323 ,86.8629,11.6091,7.23094
738,1,97,324 ,309.068,501.569,145.589
739,1,97,324 ,3662.68,18004.8,4541.56
740,1,97,325 ,203.224,1111.42,62.2006
741,1,97,325 ,204.824,971.095,60.3824
742,1,97,325 ,184.373,1219.47,54.9665
743,1,97,325 ,197.47,1168.08,72.0187
744,1,97,325 ,807.788,793.58,477.542
745,1,97,325 ,534.167,842.059,426.607
746,1,97,325 ,617.441,909.073,485.436
747,1,97,325 ,660.253,1065,486.312
748,1,97,325 ,288.654,125.159,60.3006
749,1,97,325 ,235.42,114.756,65.6514
750,1,97,325 ,361.107,112.447,70.9501
751,1,97,325 ,298.668,100.592,56.7308
752,1,97,326 ,321.619,123.758,55.223
753,1,97,327 ,3.84968,49.8487,17.0045
754,1,97,327 ,3.57941,46.5901,15.9424
755,1,97,327 ,4.18661,45.4489,13.2154
756,1,97,327 ,3.36467,50.7157,16.2735
757,1,97,331 ,667.172,396.817,192.901
758,1,97,336 ,135.748,4.39135,3.58367
759,1,97,336 ,101.767,3.97124,3.38872
760,1,97,336 ,132.294,3.85941,3.32277
761,1,97,336 ,132.998,4.40767,3.54384
762,1,97,336 ,140.54,3.76486,3.05566
763,1,97,336 ,143.461,3.98966,3.65232
764,1,97,336 ,158.97,4.03493,2.86417
765,1,97,337 ,309.821,62.1746,22.2622
766,1,97,337 ,289.035,70.5655,22.592
767,1,97,339 ,64.2065,114.761,36.0896
768,1,97,339 ,48.1902,111.518,42.4291
769,1,97,339 ,58.8631,112.263,35.1776
770,1,97,339 ,301.723,82.3399,42.3197
771,1,97,339 ,414.684,103.346,49.244
772,1,97,339 ,357.203,77.1131,46.2391
773,1,97,4231,6579.12,1076.49,295.57
774,1,97,4231,5889.7,1047.57,312.636
775,1,97,4231,6042.72,963.361,306.72
776,1,97,4231,5317.62,875.205,281.622
777,1,97,4231,6742.02,946.403,219.285
778,1,97,4231,7055.69,1064.25,260.253
779,1,97,4231,6736.69,882.148,261.041
780,1,97,4231,5508.97,874.942,324.013
781,1,97,4233,50.8876,2465.38,221.203
782,1,97,4233,46.6518,2088.59,250.983
783,1,97,4233,43.2853,2392.35,240.957
784,1,97,4233,51.6223,2531.42,223.341
785,1,97,4233,49.8214,2082.17,217.424
786,1,97,4233,48.3554,2248.73,203.564
787,1,97,4233,45.9126,2510.14,245.426
788,1,97,4233,13.7489,91.2154,3.04314
789,1,97,4233,12.1122,103.077,2.50778
790,1,97,4233,11.6701,103.049,3.00608
791,1,97,4233,12.327,95.7718,2.87709
792,1,97,4233,12.2211,108.995,3.37575
793,1,97,4233,12.1386,99.9499,3.09966
794,1,97,4233,14.6486,106.661,2.95388
795,1,97,4233,64.8014,6157.34,419.455
796,1,97,4233,71.8652,4868.55,476.968
797,1,97,4233,73.3174,5834.14,471.725
798,1,97,4233,62.4173,5122.8,425.419
799,1,97,4233,74.4035,5184.09,446.603
800,1,97,4233,72.154,5222.67,445.364
801,1,97,4233,76.993,4850.03,451.923
802,1,97,4237,1103.78,140.209,49.2844
803,1,97,4237,1197,115.506,58.5065
804,1,97,4237,1186.74,117.825,58.4637
805,1,97,4237,1446.47,121.959,45.74
806,1,97,4237,1311.18,122.643,52.4088
807,1,97,4237,1161.57,129.32,55.1613
808,1,97,4237,1096.16,111.649,50.4268
809,1,97,4238,1373.04,152.409,83.1307
810,1,97,4238,1314.21,144.034,76.3513
811,1,97,4238,1374.98,143.884,64.7155
812,1,97,4238,1243.45,140.85,65.8626
813,1,97,4238,1429.29,162.74,83.7021
814,1,97,4238,1296.11,141.159,79.585
815,1,97,4238,1328.12,148.769,82.3427
816,1,97,4238,1248.57,173.373,81.0531
817,1,97,4238,1569.58,165.834,61.2541
818,1,97,4238,1471.87,132.787,77.0662
819,1,97,4238,1362.98,164.68,66.6207
820,1,97,4238,1176.86,157.591,76.1254
821,1,97,4238,1444.75,177.017,81.7467
822,1,97,4238,1322.69,152.469,72.0437
823,1,97,4238,1149.57,158.374,68.4792
824,1,97,4238,1433.45,158.947,57.8397
825,1,97,4238,1334.97,171.391,80.0604
826,1,97,4238,1353.45,171.404,72.87
827,1,97,4238,1279.39,163.335,75.764
828,1,97,4244,726.237,383.368,277.468
829,1,97,4244,810.154,391.789,255.008
830,1,97,4244,837.923,431.492,211.743
831,1,97,4244,954.709,443.417,295.085
832,1,97,4244,812.499,419.731,284.724
833,1,97,4244,876.213,430.962,284.459
834,1,97,4244,849.489,389.107,191.903
835,1,97,4244,935.687,349.674,278.63
836,1,97,4244,786.479,521.413,64.744
837,1,97,4244,716.004,483.315,51.1094
838,1,97,4244,828.85,502.407,55.2589
839,1,97,4244,680.265,486.453,60.0008
840,1,97,4244,688.21,641.542,62.3429
841,1,97,4244,603.795,538.914,51.8573
842,1,97,4244,703.14,510.055,50.4851
843,1,97,4244,772.264,424.424,65.5851
844,1,97,4244,2447.9,33.3189,17.3757
845,1,97,4244,2419.31,27.9179,14.1009
846,1,97,4244,2636.51,35.2865,14.6078
847,1,97,4244,2294.29,30.1429,13.2462
848,1,97,4244,2927.95,33.2079,15.5931
849,1,97,4244,3035.53,34.8542,14.4361
850,1,97,4244,2369.53,31.1851,17.04
851,1,97,4244,3210.5,35.0046,15.4536
852,1,97,4249,153.869,506.42,148.538
853,1,97,4249,140.876,495.992,126.797
854,1,97,4249,182.947,565.178,115.81
855,1,97,4249,149.673,677.346,133.489
856,1,97,4543,312.285,306.845,26.2418
857,1,97,4543,323.472,298.448,29.4307
858,1,97,4543,328.208,298.061,28.1728
859,1,97,4543,367.142,307.242,25.936
860,1,97,4543,415.285,408.616,17.3568
861,1,97,4543,386.658,362.68,26.5182
862,1,97,4543,423.348,448.611,24.2908
863,1,97,4543,407.798,423.476,21.6676
864,1,97,5111,127.696,85.0986,46.3168
865,1,97,5111,159.268,71.5631,39.746
866,1,99,321 ,101.471,238.909,72.2937
867,1,99,4238,48.135,4.96115,2.38948
868,1,101,311 ,342.602,288.704,69.0443
869,1,101,311 ,375.758,275.789,84.2817
870,1,101,321 ,153.864,442.281,116.801
871,1,101,321 ,120.998,330.812,105.602
872,1,101,323 ,65.9179,13.4606,5.01388
873,1,101,323 ,75.6989,14.1671,5.09766
874,1,101,323 ,76.6296,13.2787,6.99961
875,1,101,323 ,71.7396,12.4698,6.10017
876,1,101,325 ,162.465,268.026,123.282
877,1,101,325 ,89.1002,30.1442,16.3372
878,1,101,325 ,41.7654,273.444,12.895
879,1,101,326 ,313.767,146.148,86.5013
880,1,101,327 ,1.6022,20.0378,7.03087
881,1,101,327 ,1.8503,22.788,6.38725
882,1,101,331 ,340.969,259.467,124.503
883,1,101,336 ,49.2153,1.67015,1.67478
884,1,101,336 ,59.2725,1.829,1.44365
885,1,101,336 ,55.6917,1.98625,1.60123
886,1,101,337 ,298.61,57.6064,19.8554
887,1,101,337 ,242.216,60.7731,23.3511
888,1,101,339 ,39.6812,77.3328,34.3788
889,1,101,339 ,46.0594,64.8162,32.9948
890,1,101,339 ,222.176,66.5056,30.9588
891,1,101,339 ,187.059,65.6062,34.6906
892,1,101,4231,5306.93,680.11,227.478
893,1,101,4231,4647.96,616.826,195.253
894,1,101,4231,5744.17,739.856,185.598
895,1,101,4231,4766.29,628.629,208.522
896,1,101,4231,5034.45,545.157,194.988
897,1,101,4231,4821.47,679.883,214.789
898,1,101,4233,25.1601,1316.5,115.458
899,1,101,4233,21.9237,1373.02,118.255
900,1,101,4233,25.1211,1306.43,102.792
901,1,101,4233,25.9093,1329.37,119.768
902,1,101,4233,6.18553,47.5325,1.35124
903,1,101,4233,6.93399,49.078,1.33282
904,1,101,4233,6.9111,43.9269,1.51446
905,1,101,4233,5.53411,50.604,1.68799
906,1,101,4233,33.2795,3015.83,219.676
907,1,101,4233,32.639,2811.63,202.041
908,1,101,4233,35.3509,2936.58,249.903
909,1,101,4233,35.5619,2181.49,247.584
910,1,101,4237,567.847,54.8876,28.1813
911,1,101,4237,514.244,57.0521,25.7334
912,1,101,4237,568.732,67.5464,30.0897
913,1,101,4237,642.047,56.8962,30.9575
914,1,101,4238,709.121,63.0912,38.3417
915,1,101,4238,631.51,83.6831,39.7634
916,1,101,4238,637.961,59.6022,35.1809
917,1,101,4238,509.463,70.9941,39.5714
918,1,101,4238,668.295,64.7495,36.0869
919,1,101,4238,504.527,77.8931,38.8141
920,1,101,4238,568.63,71.9122,29.5636
921,1,101,4238,716.354,77.518,32.5388
922,1,101,4238,618.014,78.0773,37.4492
923,1,101,4244,274.852,133.613,92.6554
924,1,101,4244,329.198,158.364,96.4116
925,1,101,4244,270.176,136.139,97.9374
926,1,101,4244,243.222,171.261,21.8948
927,1,101,4244,223.87,163.634,17.8595
928,1,101,4244,245.652,168.892,18.7603
929,1,101,4244,872.429,11.4997,4.59497
930,1,101,4244,713.586,11.9214,5.29721
931,1,101,4244,819.178,9.86752,5.08677
932,1,101,4245,39.9751,273.173,14.3794
933,1,101,4245,273.395,396.262,80.4981
934,1,101,4245,37.3615,9.12926,1.89086
935,1,101,4249,136.254,429.224,91.3917
936,1,101,4249,130.194,397.878,91.0278
937,1,101,4249,133.417,298.115,91.2494
938,1,101,4543,261.616,178.846,16.0792
939,1,101,4543,236.376,191.004,13.5215
940,1,101,4543,263.818,253.199,16.3528
941,1,101,4543,244.157,260.42,16.2111
942,1,101,5111,301.783,182.405,107.129
943,1,101,5111,260.339,189.307,75.8219
944,1,101,5111,294.972,205.645,95.376
945,1,101,5111,260.135,184.177,72.6145
946,1,103,2123,172.187,995,160.787
947,1,103,311 ,452.216,391.962,88.9797
948,1,103,311 ,409.523,357.101,97.0325
949,1,103,321 ,178.429,542.434,124.543
950,1,103,321 ,172.454,456.951,128.808
951,1,103,323 ,40.7238,7.48334,3.08877
952,1,103,323 ,37.2559,6.81851,3.07025
953,1,103,325 ,130.115,698.81,34.6506
954,1,103,325 ,104.721,621.936,32.2654
955,1,103,325 ,114.352,747.768,41.8123
956,1,103,325 ,426.45,668.391,306.377
957,1,103,325 ,508.661,708.35,364.19
958,1,103,325 ,388.086,559.316,348.689
959,1,103,325 ,217.637,74.5657,49.5868
960,1,103,325 ,254.41,79.0226,46.0216
961,1,103,325 ,242.791,89.1619,48.0791
962,1,103,326 ,412.767,143.749,83.1531
963,1,103,327 ,0.829374,10.679,3.19995
964,1,103,331 ,558.886,376.102,202.145
965,1,103,336 ,17.4864,0.635194,0.455462
966,1,103,337 ,90.2236,21.9223,7.57858
967,1,103,339 ,41.2599,89.692,30.7919
968,1,103,339 ,49.6944,83.0472,29.6618
969,1,103,339 ,258.141,59.8879,34.5201
970,1,103,339 ,241.584,64.762,33.2984
971,1,103,4231,1806.52,262.62,79.8293
972,1,103,4231,1709.73,216.799,75.7184
973,1,103,4233,13.4164,602.207,58.2754
974,1,103,4233,12.3415,699.166,58.5291
975,1,103,4233,3.03847,23.8703,0.909633
976,1,103,4233,3.75513,28.5938,0.689844
977,1,103,4233,17.4515,1609.13,128.567
978,1,103,4233,20.579,1446.69,97.2099
979,1,103,4237,242.205,20.1063,9.52978
980,1,103,4238,480.731,53.052,28.7502
981,1,103,4238,456.07,67.7469,32.5339
982,1,103,4238,483.68,60.889,24.3936
983,1,103,4238,513.276,56.4691,24.782
984,1,103,4238,614.805,59.3489,30.6752
985,1,103,4238,433.2,68.3874,25.7996
986,1,103,4238,477.249,54.0125,31.1166
987,1,103,4249,63.8794,211.057,45.8618
988,1,103,4543,109.824,95.6938,8.61648
989,1,103,4543,133.195,121.403,6.44378
990,1,105,311 ,93.3954,101.2,28.8071
991,1,107,321 ,135.545,485.455,126.577
992,1,107,321 ,160.345,472.805,125.956
993,1,109,311 ,155.917,180.009,38.8491
994,1,109,325 ,133.562,177.261,70.5958
995,1,109,325 ,52.5598,20.1205,10.2887
996,1,109,325 ,32.66,175.45,11.4592
997,1,109,4231,473.048,75.1611,21.6423
998,1,109,4238,48.9946,5.90481,2.73694
999,1,111,326 ,317.047,111.833,72.824
1000,1,113,327 ,0.95854,14.4387,3.25014
1001,1,115,323 ,14.8921,3.00815,1.30608
1002,1,115,325 ,33.2552,187.411,7.37622
1003,1,115,325 ,145.335,190.787,79.8278
1004,1,115,325 ,54.5663,19.9923,11.0725
1005,1,115,327 ,0.728819,14.0684,4.15143
1006,1,115,336 ,22.8363,0.590944,0.452038
1007,1,115,337 ,129.009,22.8594,8.95337
1008,1,115,4231,1633.21,242.264,66.5834
1009,1,115,4231,1779.92,223.78,69.3133
1010,1,115,4237,107.316,14.3851,5.72257
1011,1,115,4238,143.815,20.327,8.51713
1012,1,115,4238,139.95,18.7731,7.26555
1013,1,115,4249,36.7223,143.563,33.9576
1014,1,115,4543,82.0683,73.0023,5.71436
1015,1,115,4543,63.6321,100.17,4.74099
1016,1,117,2123,315.018,1529.86,363.287
1017,1,117,311 ,128.033,94.805,34.7885
1018,1,117,321 ,178.596,499.945,122.053
1019,1,117,321 ,173.658,496.405,103.657
1020,1,117,323 ,35.9729,6.80057,3.45931
1021,1,117,323 ,35.1618,6.93423,3.16342
1022,1,117,325 ,29.695,213.001,11.1745
1023,1,117,325 ,157.146,177.149,110.763
1024,1,117,325 ,73.7513,19.2813,13.5677
1025,1,117,327 ,4.03829,45.7458,15.6346
1026,1,117,327 ,3.81152,39.4854,16.294
1027,1,117,327 ,3.42362,60.3729,19.1182
1028,1,117,327 ,4.76078,47.5116,16.7203
1029,1,117,337 ,266.739,46.7766,15.4448
1030,1,117,337 ,216.807,67.2557,20.6267
1031,1,117,339 ,55.2155,119.258,42.3463
1032,1,117,339 ,57.1106,98.1745,48.7491
1033,1,117,339 ,52.3113,125.877,47.7328
1034,1,117,339 ,340.138,90.5379,50.8683
1035,1,117,339 ,370.016,91.426,52.2922
1036,1,117,339 ,325.703,100.508,42.1661
1037,1,117,4231,2408.5,405.849,125.823
1038,1,117,4231,2811.99,326.818,91.1171
1039,1,117,4231,2704.61,377.642,99.508
1040,1,117,4233,26.5343,1520.75,124.084
1041,1,117,4233,27.6693,1368.54,132.718
1042,1,117,4233,27.1038,1506.13,138.319
1043,1,117,4233,29.3761,1398.45,115.962
1044,1,117,4233,9.00957,62.2701,1.72125
1045,1,117,4233,5.51695,74.0711,1.90721
1046,1,117,4233,7.66774,69.8253,1.83235
1047,1,117,4233,8.1142,64.2804,1.64424
1048,1,117,4233,45.9344,3468.7,302.622
1049,1,117,4233,42.8582,2936.1,300.273
1050,1,117,4233,40.7714,2818.52,265.604
1051,1,117,4233,43.4062,3135.66,290.544
1052,1,117,4237,541.416,62.6581,29.027
1053,1,117,4237,585.536,56.8618,32.0122
1054,1,117,4237,637.28,67.5848,26.3591
1055,1,117,4237,661.916,71.6724,26.4074
1056,1,117,4238,923.629,121.514,67.1361
1057,1,117,4238,1072.06,106.857,46.3474
1058,1,117,4238,1053.85,131.78,60.8889
1059,1,117,4238,886.308,110.367,48.9142
1060,1,117,4238,982.977,112.212,57.0866
1061,1,117,4238,1173.9,126.536,52.9778
1062,1,117,4238,870.098,117.616,49.5799
1063,1,117,4238,861.48,124.715,50.8112
1064,1,117,4238,1148.23,119.757,61.6733
1065,1,117,4238,1099.71,127.587,67.4487
1066,1,117,4238,1111,118.968,62.2654
1067,1,117,4238,987.512,118.139,57.8981
1068,1,117,4238,1065.85,96.3223,45.5523
1069,1,117,4238,985.248,122.733,57.6967
1070,1,117,4243,160.075,5138.52,153.148
1071,1,117,4243,141.685,6013.82,163.882
1072,1,117,4244,288.046,143.885,95.5891
1073,1,117,4244,293.863,140.081,93.6479
1074,1,117,4244,238.744,142.218,96.7375
1075,1,117,4244,238.28,186.766,22.5534
1076,1,117,4244,227.506,187.581,23.0428
1077,1,117,4244,210.059,182.642,22.8515
1078,1,117,4244,780.885,11.1962,4.97848
1079,1,117,4244,849.96,12.7389,4.06607
1080,1,117,4244,841.966,10.4999,5.3147
1081,1,117,4249,98.3642,320.113,73.9364
1082,1,117,4249,110.354,329.512,80.8454
1083,1,117,4543,329.716,277.979,28.9584
1084,1,117,4543,328.236,263.339,26.5954
1085,1,117,4543,336.958,257.631,26.1524
1086,1,117,4543,332.967,258.253,27.0964
1087,1,117,4543,335.981,377.229,20.8489
1088,1,117,4543,380.025,357.447,21.2954
1089,1,117,4543,328.803,384.866,19.9288
1090,1,117,4543,384.981,394.25,25.5966
1091,1,117,5111,281.477,167.405,96.1714
1092,1,117,5111,234.537,174.878,79.2089
1093,1,117,5111,253.838,173.726,89.724
1094,1,121,321 ,58.3297,171.635,51.0261
1095,1,121,325 ,50.5097,269.12,13.3978
1096,1,121,325 ,138.132,237.6,114.97
1097,1,121,325 ,79.4666,23.87,17.8743
1098,1,121,327 ,0.841232,11.1627,2.72908
1099,1,121,331 ,523.323,300.328,161.957
1100,1,121,336 ,18.6679,0.636293,0.457093
1101,1,121,337 ,91.368,23.1133,6.08153
1102,1,121,4238,133.522,14.8032,7.40696
1103,1,121,4238,134.751,13.1504,8.75666
1104,1,121,4543,122.327,86.8924,10.0624
1105,1,121,4543,132.368,134.122,6.79688
1106,1,123,336 ,13.6942,0.413476,0.287611
1107,1,123,337 ,140.271,27.3535,9.16683
1108,1,125,2121,254.039,3215.91,744.908
1109,1,125,311 ,195.899,175.838,48.2123
1110,1,125,321 ,188.016,547.658,138.409
1111,1,125,321 ,179.841,503.499,158.5
1112,1,125,323 ,47.3099,7.6316,4.32009
1113,1,125,323 ,42.8991,8.73369,2.98624
1114,1,125,324 ,519.875,922.968,169.935
1115,1,125,324 ,4605.34,20564.8,6512.88
1116,1,125,325 ,41.4826,204.411,10.1476
1117,1,125,325 ,163.536,189.45,107.168
1118,1,125,325 ,57.8975,23.0429,16.9858
1119,1,125,326 ,330.237,108.836,76.6671
1120,1,125,327 ,1.26219,15.2974,5.37097
1121,1,125,336 ,49.1318,1.26915,1.20233
1122,1,125,336 ,45.7106,1.65801,1.03236
1123,1,125,337 ,167.613,30.9696,12.9268
1124,1,125,339 ,34.314,57.9284,28.0702
1125,1,125,339 ,39.1769,61.426,29.5191
1126,1,125,339 ,234.804,56.2733,26.7222
1127,1,125,339 ,229.948,51.0203,28.7827
1128,1,125,4231,1990.58,315.113,89.2436
1129,1,125,4231,1723.55,301.865,74.3144
1130,1,125,4233,23.6506,2316.18,160.149
1131,1,125,4233,25.0694,2259.45,140.752
1132,1,125,4233,24.9499,2388.74,157.247
1133,1,125,4233,15.0712,942.631,82.4051
1134,1,125,4233,15.6168,922.493,99.9359
1135,1,125,4233,17.3488,726.859,82.8641
1136,1,125,4233,4.47877,36.5869,0.956134
1137,1,125,4233,4.17496,32.8842,1.27377
1138,1,125,4233,4.38511,38.6061,1.17215
1139,1,125,4237,273.855,26.4056,13.154
1140,1,125,4237,352.208,36.0676,15.2778
1141,1,125,4238,291.336,30.2461,15.8845
1142,1,125,4238,297.655,22.571,11.3107
1143,1,125,4238,232.828,34.0225,13.1617
1144,1,125,4238,280.539,27.67,13.9865
1145,1,125,4244,264.829,138.204,85.9933
1146,1,125,4244,275.536,151.014,86.648
1147,1,125,4244,317.475,134.141,103.236
1148,1,125,4244,256.326,196.758,20.3757
1149,1,125,4244,220.607,165.283,21.8185
1150,1,125,4244,231.947,170.852,20.5812
1151,1,125,4244,929.716,12.1046,4.02836
1152,1,125,4244,822.175,10.9309,5.01136
1153,1,125,4244,976.827,11.8957,4.96952
1154,1,125,4249,31.7406,111.214,19.4629
